File Exported by Q - (c) 2009 Affectiva Inc.,,,,
File Version: 1.01,,,,
Firmware Version: 1.81,,,,
UUID: AQL1113206T,,,,
Sampling Rate: 16,,,,
Start Time: 2020-02-27 13:02:49 Offset:-05,,,,
Z-axis,Y-axis,X-axis,Temperature Celsius,EDA(uS)
-1.02,0.15,0.37,31.6,3.263
-1.02,0.17,0.4,31.6,3.263
-1.01,0.17,0.41,31.6,3.263
-1.02,0.18,0.39,31.6,3.263
-1.03,0.2,0.39,31.6,3.263
-1.04,0.21,0.37,31.6,3.263
-1.04,0.22,0.37,31.6,3.263
-1.04,0.19,0.39,31.6,3.263
-1,0.17,0.39,31.6,3.263
-1.02,0.18,0.39,31.6,3.263
-1.03,0.18,0.39,31.6,3.263
-1.02,0.18,0.4,31.6,3.263
-1,0.21,0.42,31.6,3.263
-0.97,0.21,0.41,31.6,3.263
-0.95,0.29,0.49,31.6,3.263
-0.91,0.31,0.44,31.6,3.263
-0.88,0.29,0.46,31.6,3.24
-0.8,0.33,0.34,31.6,3.263
-0.79,0.43,0.29,31.6,3.24
-0.8,0.55,0.29,31.6,3.263
-0.76,0.72,0.2,31.6,3.235
-0.6,0.64,0,31.6,3.185
-0.46,0.64,0.13,31.6,3.125
-0.26,0.64,0.1,31.6,3.104
0.07,0.9,0.45,31.6,3.207
0.31,1.18,1.21,31.6,3.263
0.3,1.15,0.99,31.6,3.291
0.29,1,1.34,31.6,3.297
0.37,0.9,0.56,31.6,3.291
0.39,0.93,0.63,31.6,3.268
0.33,0.59,0.69,31.6,3.24
0.38,0.72,0.61,31.6,3.263
0.44,0.67,0.68,31.6,3.291
0.54,0.62,0.82,31.6,3.297
0.57,0.62,0.81,31.6,3.326
0.53,0.62,0.68,31.6,3.326
0.51,0.68,0.69,31.6,3.326
0.45,0.87,0.74,31.6,3.326
0.5,0.71,0.82,31.6,3.268
0.56,0.61,0.61,31.6,3.263
0.53,0.67,0.78,31.6,3.207
0.53,0.62,0.8,31.6,3.13
0.54,0.62,0.72,31.6,2.994
0.51,0.67,0.77,31.6,2.87
0.5,0.67,0.93,31.6,2.856
0.46,0.79,0.88,31.6,3.279
0.4,0.29,0.89,31.6,3.605
0.47,0.55,0.52,31.6,3.697
0.49,0.54,0.45,31.6,3.697
0.58,0.66,0.34,31.6,3.764
0.61,0.51,0.47,31.6,3.868
0.59,0.5,0.41,31.6,3.933
0.84,0.5,0.49,31.6,3.975
1.16,0.66,0.58,31.6,4.043
1.05,0.5,0.59,31.6,4.086
0.92,0.4,0.64,31.6,4.118
0.88,0.14,0.55,31.6,4.125
0.85,0.33,0.63,31.6,4.157
0.86,0.37,0.54,31.6,4.157
0.83,0.31,0.44,31.6,4.196
0.83,0.31,0.42,31.8,4.196
0.86,0.36,0.44,31.6,4.163
0.86,0.33,0.47,31.6,4.196
0.85,0.34,0.48,31.6,4.196
0.85,0.34,0.5,31.6,4.163
0.84,0.35,0.5,31.6,4.163
0.85,0.36,0.5,31.6,4.157
0.85,0.36,0.5,31.6,4.157
0.86,0.36,0.49,31.6,4.15
0.86,0.36,0.49,31.6,4.118
0.85,0.36,0.48,31.6,4.118
0.86,0.35,0.48,31.6,4.086
0.85,0.35,0.5,31.6,4.086
0.85,0.34,0.5,31.6,4.049
0.85,0.35,0.5,31.6,4.043
0.86,0.35,0.5,31.6,4.006
0.86,0.34,0.5,31.6,4.006
0.85,0.34,0.5,31.6,3.975
0.85,0.34,0.5,31.6,3.969
0.85,0.34,0.5,31.6,3.939
0.86,0.34,0.5,31.6,3.903
0.85,0.34,0.49,31.6,3.903
0.86,0.33,0.5,31.6,3.897
0.86,0.33,0.5,31.6,3.868
0.84,0.33,0.5,31.6,3.868
0.82,0.4,0.45,31.6,3.833
0.71,0.74,0.78,31.6,3.827
0.83,1.82,1,32,3.771
1.13,1.67,0.9,32,3.72
1.02,1.41,0.56,32,3.764
0.88,0.87,0.3,32,3.73
0.6,0.23,0.06,32.9,3.67
0.13,0.04,-0.31,31.8,3.617
0.11,0.06,0.91,32,3.658
0.01,0.44,0.11,32,3.691
0.01,0.91,0.59,32,3.691
-0.05,0.64,0.52,32,3.691
0,0.97,0.53,31.8,3.664
0.42,1.61,0.63,32,3.658
0.08,0.98,0.49,31.6,3.653
0.16,0.51,0.08,31.6,3.637
0.45,0.76,0.13,31.6,3.658
0.76,1.08,1.13,31.6,3.632
0.97,0.93,0.51,31.6,3.653
1.05,0.78,0.66,31.6,3.632
1.03,0.5,0.65,31.6,3.632
0.93,0.64,0.72,31.6,3.605
0.89,0.58,0.51,31.6,3.6
0.84,0.4,0.42,31.6,3.632
0.84,0.45,0.49,31.6,3.605
0.77,0.46,0.47,31.6,3.6
0.77,0.35,0.51,31.6,3.6
0.82,0.45,0.58,31.6,3.594
0.86,0.56,0.46,31.6,3.6
0.79,0.51,0.5,31.6,3.594
0.74,0.37,0.63,31.6,3.568
0.75,0.32,0.66,31.6,3.568
0.76,0.31,0.53,31.6,3.568
0.71,0.37,0.5,31.6,3.568
0.79,0.5,0.7,31.6,3.568
0.81,0.33,0.69,31.6,3.594
0.8,0.21,0.72,31.6,3.6
0.75,0.33,0.75,31.6,3.6
0.73,0.34,0.68,31.6,3.562
0.69,0.48,0.7,31.6,3.438
0.79,0.4,0.57,31.6,3.349
0.8,0.27,0.59,31.6,3.384
0.83,0.42,0.54,31.6,3.536
0.74,0.5,0.61,31.6,3.568
0.74,0.39,0.61,31.6,3.6
0.78,0.39,0.64,31.6,3.594
0.83,0.36,0.6,31.6,3.594
0.85,0.35,0.62,31.6,3.594
0.81,0.37,0.63,31.6,3.568
0.8,0.33,0.61,31.6,3.568
0.82,0.33,0.62,31.6,3.562
0.81,0.31,0.62,31.6,3.568
0.81,0.3,0.62,31.6,3.562
0.82,0.32,0.61,31.6,3.562
0.83,0.32,0.59,31.6,3.562
0.83,0.34,0.58,31.6,3.562
0.83,0.28,0.59,31.6,3.562
0.84,0.35,0.55,31.6,3.568
0.83,0.29,0.54,31.6,3.568
0.81,0.33,0.54,31.6,3.568
0.83,0.31,0.52,31.6,3.568
0.86,0.32,0.54,31.6,3.568
0.82,0.34,0.59,31.8,3.568
0.82,0.41,0.64,31.6,3.568
0.82,0.37,0.59,31.6,3.568
0.81,0.4,0.59,31.6,3.562
0.78,0.39,0.57,31.6,3.562
0.78,0.34,0.6,31.6,3.568
0.81,0.32,0.59,31.6,3.562
0.84,0.32,0.59,31.6,3.568
0.84,0.3,0.58,31.6,3.568
0.83,0.31,0.58,31.6,3.568
0.82,0.34,0.59,31.6,3.568
0.82,0.33,0.61,31.6,3.568
0.8,0.28,0.61,31.6,3.568
0.82,0.34,0.55,31.6,3.568
0.82,0.4,0.57,31.6,3.568
0.82,0.37,0.58,31.6,3.568
0.83,0.35,0.59,31.6,3.568
0.83,0.34,0.58,31.6,3.568
0.81,0.32,0.56,31.6,3.568
0.82,0.32,0.55,31.6,3.568
0.83,0.34,0.55,31.6,3.568
0.84,0.33,0.58,31.6,3.568
0.82,0.36,0.57,31.6,3.568
0.82,0.34,0.56,31.6,3.568
0.8,0.32,0.58,31.6,3.568
0.82,0.38,0.59,31.6,3.562
0.82,0.37,0.6,31.6,3.568
0.81,0.36,0.58,31.6,3.562
0.81,0.36,0.6,31.6,3.562
0.8,0.39,0.58,31.6,3.562
0.79,0.39,0.56,31.6,3.562
0.8,0.37,0.58,31.6,3.562
0.82,0.36,0.59,31.6,3.562
0.83,0.33,0.54,31.6,3.568
0.86,0.36,0.57,31.6,3.562
0.85,0.29,0.55,31.6,3.562
0.83,0.32,0.55,31.6,3.562
0.83,0.35,0.54,31.6,3.562
0.86,0.28,0.5,31.6,3.562
0.9,0.25,0.49,31.6,3.536
0.91,0.28,0.46,31.6,3.562
0.89,0.25,0.43,31.6,3.562
0.89,0.31,0.39,31.6,3.536
0.87,0.29,0.52,31.6,3.531
0.86,0.33,0.56,31.6,3.505
0.86,0.26,0.59,31.6,3.505
0.86,0.3,0.44,31.6,3.505
0.88,0.3,0.5,31.6,3.505
0.82,0.33,0.47,31.6,3.505
0.83,0.27,0.48,31.6,3.5
0.88,0.32,0.49,31.6,3.505
0.88,0.3,0.52,31.8,3.505
0.87,0.32,0.51,31.6,3.505
0.86,0.31,0.52,31.6,3.505
0.85,0.31,0.49,31.6,3.505
0.87,0.3,0.49,31.6,3.505
0.87,0.31,0.48,31.6,3.505
0.86,0.32,0.5,31.6,3.505
0.86,0.29,0.5,31.6,3.505
0.86,0.29,0.5,31.6,3.5
0.88,0.29,0.5,31.6,3.469
0.86,0.32,0.56,31.6,3.444
0.85,0.27,0.56,31.6,3.438
0.87,0.27,0.52,31.6,3.438
0.87,0.26,0.54,31.8,3.414
0.85,0.27,0.56,31.6,3.438
0.86,0.3,0.55,31.6,3.438
0.86,0.25,0.56,31.6,3.438
0.86,0.25,0.51,31.8,3.438
0.85,0.26,0.51,31.6,3.444
0.86,0.29,0.53,31.6,3.438
0.87,0.29,0.56,31.6,3.444
0.85,0.28,0.54,31.6,3.444
0.84,0.27,0.54,31.6,3.438
0.87,0.31,0.54,31.6,3.444
0.93,0.41,0.87,31.6,3.444
1.06,0.74,1.13,31.6,3.474
1,0.41,0.95,31.6,3.5
0.89,0.53,0.97,31.6,3.5
0.5,0.55,0.77,31.6,3.505
0.41,0.76,0.51,31.8,3.505
0.39,0.76,0.45,31.6,3.5
0.19,0.74,0.46,31.8,3.5
-0.18,0.44,0.41,31.6,3.5
-0.29,0.63,0.44,31.6,3.5
-0.33,0.88,0.68,31.8,3.505
-0.35,1.04,0.47,31.6,3.505
-0.23,0.95,0.3,31.6,3.505
-0.18,0.73,0.52,31.6,3.505
-0.12,0.76,0.86,31.8,3.5
-0.06,0.95,0.89,31.6,3.505
-0.02,0.69,0.75,31.6,3.505
0.08,0.71,0.81,31.6,3.505
0.15,0.8,0.99,31.6,3.505
0.16,0.89,0.96,31.6,3.505
0.2,0.8,0.89,31.6,3.5
0.3,0.77,0.94,31.6,3.505
0.3,0.65,0.84,31.6,3.505
0.35,0.67,0.8,31.6,3.505
0.32,0.79,0.8,31.6,3.505
0.29,0.86,0.83,31.6,3.536
0.32,0.81,0.78,31.6,3.562
0.37,0.79,0.87,31.6,3.6
0.46,0.68,0.75,31.6,3.658
0.49,0.58,0.68,31.8,3.697
0.48,0.56,0.81,31.6,3.73
0.36,0.67,0.89,31.8,3.798
0.25,0.84,0.84,31.6,3.833
0.31,0.7,0.85,31.6,3.897
0.42,0.73,0.84,31.6,3.945
0.44,0.58,0.75,31.6,4.006
0.36,0.7,0.75,31.6,4.049
0.36,0.68,0.79,31.8,4.08
0.36,0.7,0.93,31.6,4.049
0.36,0.8,0.97,31.6,4.011
0.36,0.59,0.81,31.6,4.011
0.31,0.54,0.78,31.6,4.043
0.34,0.62,0.89,31.6,4.049
0.44,0.74,1,31.6,4.118
0.42,0.71,0.77,31.6,4.202
0.34,0.82,0.67,31.6,4.242
0.33,0.66,0.71,31.8,4.242
0.35,0.82,0.64,31.8,4.242
0.41,0.84,0.63,31.6,4.242
0.47,0.82,0.77,31.6,4.242
0.46,0.71,0.8,31.6,4.242
0.43,0.56,0.76,31.6,4.275
0.43,0.55,0.61,31.6,4.275
0.48,0.55,0.52,31.6,4.242
0.59,0.5,0.5,31.8,4.275
0.79,0.5,0.48,31.6,4.235
0.97,0.48,0.63,31.8,4.235
1,0.47,0.68,31.8,4.202
0.98,0.46,0.55,31.6,4.163
0.93,0.39,0.47,31.6,4.163
0.92,0.37,0.51,31.6,4.157
0.87,0.36,0.55,31.6,4.118
0.85,0.33,0.55,31.6,4.086
0.84,0.23,0.58,31.6,4.086
0.85,0.24,0.53,31.6,4.049
0.86,0.28,0.48,31.6,4.043
0.88,0.29,0.44,31.6,4.006
0.89,0.29,0.43,31.6,4.006
0.88,0.3,0.43,31.6,3.975
0.87,0.3,0.46,31.6,3.969
0.86,0.31,0.48,31.6,3.939
0.87,0.32,0.51,31.6,3.933
0.88,0.32,0.5,31.6,3.897
0.87,0.32,0.47,31.8,3.868
0.88,0.32,0.47,31.6,3.868
0.88,0.31,0.46,31.6,3.868
0.87,0.31,0.47,31.6,3.839
0.89,0.2,0.42,31.6,3.833
0.87,0.46,0.48,31.6,3.833
0.87,0.35,0.51,31.8,3.827
0.86,0.32,0.47,31.6,3.827
0.87,0.32,0.46,31.6,3.798
0.88,0.3,0.49,31.6,3.792
0.87,0.29,0.51,31.6,3.792
0.86,0.31,0.51,31.6,3.764
0.86,0.31,0.48,31.6,3.758
0.86,0.3,0.47,31.6,3.758
0.89,0.29,0.49,31.6,3.758
0.88,0.33,0.5,31.6,3.758
0.91,0.42,0.54,31.6,3.758
0.92,0.5,0.47,31.6,3.758
0.87,0.51,0.41,31.6,3.73
0.76,0.42,0.44,31.6,3.73
0.68,0.33,0.52,31.8,3.73
0.72,0.52,0.51,31.6,3.73
0.75,0.67,0.68,31.8,3.725
0.76,0.43,0.68,31.6,3.697
0.74,0.44,0.57,31.8,3.697
0.74,0.39,0.61,31.6,3.691
0.72,0.44,0.63,31.6,3.691
0.71,0.4,0.7,31.6,3.691
0.62,0.36,0.67,31.6,3.664
0.71,0.43,0.76,31.6,3.658
0.65,0.42,0.69,31.8,3.658
0.76,0.48,0.77,31.6,3.658
0.71,0.39,0.79,31.6,3.658
0.73,0.44,0.73,31.6,3.658
0.73,0.43,0.69,31.6,3.664
0.69,0.36,0.65,31.6,3.691
0.71,0.46,0.72,31.6,3.691
0.74,0.44,0.67,31.6,3.691
0.75,0.39,0.66,31.6,3.691
0.76,0.41,0.68,31.6,3.691
0.76,0.42,0.67,31.6,3.691
0.74,0.44,0.64,31.8,3.691
0.72,0.43,0.67,31.6,3.691
0.72,0.5,0.63,31.6,3.691
0.72,0.52,0.61,31.6,3.691
0.72,0.52,0.62,31.6,3.691
0.73,0.51,0.6,31.8,3.691
0.74,0.47,0.62,31.6,3.691
0.76,0.43,0.61,31.6,3.691
0.76,0.43,0.6,31.8,3.691
0.75,0.41,0.58,31.6,3.691
0.74,0.46,0.59,31.6,3.691
0.75,0.52,0.57,31.6,3.691
0.76,0.51,0.6,31.6,3.691
0.76,0.45,0.6,31.6,3.664
0.77,0.4,0.58,31.6,3.691
0.78,0.44,0.56,31.6,3.691
0.8,0.47,0.56,31.6,3.691
0.79,0.47,0.56,31.6,3.691
0.79,0.43,0.54,31.6,3.691
0.78,0.45,0.57,31.8,3.697
0.79,0.46,0.57,31.8,3.697
0.79,0.45,0.57,31.6,3.697
0.78,0.44,0.54,31.6,3.697
0.79,0.45,0.55,31.6,3.697
0.8,0.43,0.55,31.6,3.697
0.81,0.42,0.52,31.6,3.697
0.81,0.42,0.54,31.6,3.697
0.8,0.42,0.55,31.6,3.697
0.79,0.43,0.54,31.6,3.697
0.8,0.43,0.51,31.8,3.697
0.82,0.4,0.51,31.6,3.697
0.82,0.42,0.54,31.6,3.697
0.82,0.43,0.51,31.6,3.725
0.84,0.46,0.53,31.8,3.697
0.83,0.48,0.65,31.8,3.697
0.78,0.36,0.51,31.6,3.697
0.77,0.39,0.52,31.6,3.697
0.78,0.4,0.58,31.6,3.697
0.85,0.32,0.61,31.6,3.691
0.79,0.3,0.55,31.6,3.691
0.8,0.33,0.61,31.6,3.691
0.8,0.29,0.66,31.6,3.664
0.79,0.33,0.66,31.6,3.658
0.78,0.33,0.61,31.6,3.658
0.79,0.32,0.62,31.8,3.664
0.72,0.35,0.76,31.6,3.658
0.77,0.33,0.73,31.6,3.664
0.77,0.36,0.69,31.6,3.664
0.74,0.39,0.68,31.6,3.664
0.78,0.36,0.6,31.6,3.664
0.82,0.38,0.59,31.6,3.658
0.79,0.38,0.62,31.6,3.664
0.79,0.35,0.61,31.6,3.664
0.8,0.36,0.61,31.6,3.664
0.81,0.36,0.59,31.8,3.664
0.82,0.34,0.57,31.6,3.664
0.81,0.37,0.58,31.6,3.664
0.82,0.36,0.58,31.6,3.664
0.82,0.35,0.56,31.6,3.658
0.8,0.37,0.58,31.6,3.658
0.8,0.37,0.6,31.6,3.658
0.81,0.38,0.6,31.6,3.658
0.8,0.37,0.59,31.6,3.658
0.8,0.38,0.59,31.6,3.658
0.8,0.38,0.6,31.6,3.658
0.8,0.38,0.59,31.6,3.658
0.8,0.37,0.58,31.6,3.658
0.8,0.37,0.59,31.6,3.658
0.81,0.38,0.58,31.6,3.658
0.81,0.38,0.57,31.6,3.658
0.81,0.37,0.58,31.6,3.658
0.81,0.37,0.57,31.8,3.658
0.81,0.37,0.57,31.6,3.658
0.8,0.38,0.57,31.8,3.658
0.81,0.38,0.57,31.8,3.658
0.8,0.39,0.57,31.6,3.658
0.79,0.39,0.58,31.8,3.658
0.8,0.41,0.57,31.6,3.658
0.79,0.4,0.58,31.6,3.658
0.79,0.42,0.61,31.6,3.658
0.78,0.39,0.6,31.6,3.658
0.77,0.36,0.57,31.6,3.658
0.8,0.47,0.66,31.6,3.658
0.76,0.43,0.61,31.6,3.658
0.75,0.46,0.63,31.8,3.632
0.76,0.46,0.61,31.8,3.658
0.76,0.44,0.6,31.6,3.658
0.77,0.44,0.61,31.6,3.658
0.77,0.44,0.62,31.6,3.658
0.78,0.41,0.6,31.8,3.632
0.79,0.41,0.59,31.8,3.658
0.78,0.44,0.6,31.8,3.658
0.77,0.41,0.6,31.8,3.658
0.78,0.42,0.58,31.8,3.632
0.78,0.43,0.6,31.8,3.658
0.77,0.43,0.6,31.6,3.658
0.78,0.44,0.59,31.6,3.658
0.8,0.49,0.56,31.6,3.658
0.84,0.56,0.6,31.6,3.658
0.71,0.36,0.59,31.8,3.632
0.71,0.41,0.61,31.6,3.658
0.73,0.54,0.66,31.6,3.632
0.73,0.41,0.57,31.6,3.632
0.77,0.43,0.57,31.8,3.632
0.79,0.45,0.54,31.6,3.658
0.77,0.44,0.59,31.6,3.658
0.75,0.48,0.58,31.8,3.658
0.76,0.48,0.58,31.6,3.658
0.77,0.45,0.56,31.8,3.658
0.77,0.47,0.56,31.8,3.658
0.76,0.49,0.57,31.6,3.658
0.76,0.49,0.56,31.8,3.658
0.75,0.47,0.57,31.6,3.658
0.77,0.48,0.55,31.8,3.658
0.78,0.49,0.55,31.6,3.658
0.76,0.47,0.55,31.6,3.658
0.77,0.48,0.56,31.6,3.658
0.77,0.45,0.56,31.6,3.658
0.77,0.5,0.57,31.6,3.658
0.77,0.51,0.53,31.6,3.632
0.8,0.48,0.54,31.8,3.658
0.81,0.39,0.56,31.6,3.632
0.78,0.44,0.54,31.8,3.658
0.79,0.5,0.5,31.6,3.658
0.75,0.6,0.65,31.6,3.658
0.77,0.92,0.78,31.6,3.658
0.69,0.5,0.74,31.6,3.658
0.56,0.41,0.65,31.8,3.658
0.53,0.46,0.62,31.6,3.658
0.52,0.5,0.68,31.6,3.658
0.54,0.5,0.74,31.6,3.658
0.6,0.53,0.76,31.6,3.658
0.59,0.57,0.75,31.6,3.658
0.53,0.51,0.77,31.6,3.632
0.55,0.49,0.77,31.6,3.632
0.61,0.65,0.82,31.6,3.632
0.6,0.57,0.76,31.6,3.632
0.6,0.48,0.74,31.8,3.632
0.6,0.65,0.7,31.6,3.632
0.6,0.55,0.79,31.6,3.632
0.56,0.61,0.72,31.6,3.6
0.5,0.59,0.65,31.6,3.568
0.67,0.65,0.71,31.6,3.5
0.77,0.6,0.64,31.6,3.408
0.62,0.63,0.71,31.8,3.379
0.64,0.56,0.77,31.6,3.444
0.62,0.74,0.73,31.6,3.5
0.68,0.88,0.31,31.6,3.536
0.48,0.68,0.43,31.8,3.632
0.47,0.77,0.73,31.8,3.632
0.56,1.24,1.02,31.6,3.632
0.58,0.32,0,31.8,3.463
0.46,0.35,0.12,31.6,3.263
0.45,1.03,0.66,31.6,3.147
0.51,0.8,0.47,31.6,3.218
0.6,0.79,0.42,31.6,3.349
0.71,0.56,0.54,31.6,3.349
0.65,0.54,0.51,31.8,3.408
0.55,0.63,0.46,31.8,3.474
0.54,0.8,0.32,31.8,3.562
0.6,0.91,0.27,31.8,3.594
0.63,0.91,0.27,31.6,3.568
0.57,0.73,0.25,31.6,3.494
0.64,0.72,0.4,31.8,3.438
0.64,0.65,0.13,31.6,3.414
0.7,0.74,0.47,31.6,3.505
0.67,0.72,0.42,31.6,3.562
0.66,0.72,0.38,31.6,3.605
0.66,0.67,0.36,31.6,3.658
0.63,0.71,0.35,31.6,3.691
0.63,0.74,0.36,31.8,3.691
0.67,0.71,0.31,31.6,3.697
0.63,0.77,0.4,31.6,3.697
0.63,0.74,0.42,31.6,3.697
0.62,0.69,0.4,31.6,3.697
0.69,0.71,0.46,31.6,3.691
0.66,0.71,0.41,31.8,3.697
0.65,0.69,0.42,31.6,3.697
0.66,0.69,0.39,31.8,3.697
0.66,0.69,0.43,31.6,3.697
0.65,0.71,0.42,31.6,3.725
0.67,0.68,0.41,31.6,3.697
0.68,0.7,0.37,31.6,3.691
0.63,0.72,0.41,31.8,3.697
0.61,0.71,0.49,31.6,3.697
0.63,0.73,0.44,31.6,3.697
0.65,0.7,0.42,31.8,3.697
0.63,0.71,0.43,31.8,3.697
0.63,0.7,0.44,31.6,3.697
0.64,0.72,0.42,31.6,3.697
0.63,0.72,0.43,31.6,3.725
0.62,0.72,0.47,31.6,3.725
0.59,0.74,0.49,31.6,3.725
0.61,0.73,0.54,31.6,3.725
0.6,0.71,0.52,31.6,3.725
0.58,0.74,0.5,31.6,3.73
0.56,0.74,0.51,31.6,3.725
0.59,0.72,0.5,31.6,3.73
0.61,0.71,0.47,31.6,3.73
0.6,0.71,0.49,31.6,3.73
0.6,0.74,0.47,31.6,3.73
0.61,0.73,0.46,31.6,3.73
0.61,0.73,0.45,31.6,3.73
0.61,0.74,0.44,31.6,3.73
0.58,0.75,0.48,31.6,3.73
0.57,0.75,0.49,31.6,3.73
0.58,0.75,0.47,31.6,3.73
0.59,0.74,0.47,31.6,3.73
0.58,0.75,0.47,31.6,3.73
0.58,0.75,0.45,31.6,3.73
0.58,0.75,0.44,31.6,3.73
0.58,0.74,0.46,31.8,3.73
0.58,0.76,0.46,31.8,3.73
0.58,0.76,0.46,31.6,3.73
0.59,0.76,0.46,31.6,3.73
0.59,0.75,0.45,31.6,3.73
0.6,0.74,0.45,31.6,3.73
0.6,0.74,0.44,31.8,3.73
0.59,0.74,0.45,31.6,3.73
0.59,0.74,0.44,31.6,3.73
0.6,0.74,0.44,31.6,3.73
0.6,0.73,0.44,31.6,3.73
0.6,0.74,0.44,31.8,3.73
0.6,0.74,0.45,31.8,3.73
0.6,0.74,0.44,31.6,3.73
0.61,0.75,0.44,31.8,3.73
0.61,0.74,0.45,31.6,3.73
0.61,0.73,0.43,31.6,3.73
0.59,0.76,0.43,31.6,3.73
0.58,0.77,0.4,31.8,3.73
0.59,0.77,0.39,31.6,3.73
0.59,0.76,0.38,31.6,3.73
0.62,0.75,0.35,31.8,3.73
0.61,0.77,0.38,31.6,3.73
0.56,0.79,0.43,31.6,3.73
0.57,0.77,0.41,31.8,3.73
0.62,0.76,0.39,31.6,3.73
0.64,0.72,0.36,31.8,3.73
0.61,0.74,0.37,31.8,3.73
0.59,0.76,0.4,31.6,3.73
0.59,0.77,0.42,31.6,3.73
0.59,0.73,0.43,31.8,3.73
0.61,0.75,0.45,31.6,3.73
0.61,0.69,0.4,31.6,3.73
0.61,0.7,0.43,31.6,3.73
0.62,0.76,0.43,31.8,3.73
0.6,0.73,0.44,31.6,3.73
0.61,0.75,0.46,31.6,3.73
0.63,0.72,0.44,31.8,3.73
0.63,0.72,0.44,31.8,3.725
0.63,0.71,0.42,31.6,3.73
0.65,0.71,0.41,31.8,3.73
0.66,0.66,0.4,31.8,3.73
0.64,0.73,0.43,31.8,3.73
0.63,0.72,0.42,31.6,3.73
0.63,0.71,0.42,31.8,3.73
0.63,0.71,0.43,31.6,3.73
0.64,0.72,0.43,31.6,3.758
0.63,0.71,0.44,31.6,3.792
0.63,0.71,0.45,31.8,3.792
0.64,0.74,0.38,31.6,3.833
0.65,0.77,0.37,31.8,3.868
0.63,0.69,0.4,31.6,3.903
0.64,0.71,0.4,31.6,3.969
0.61,0.73,0.44,31.8,3.975
0.61,0.75,0.46,31.6,4.011
0.58,0.8,0.43,31.6,4.086
0.6,0.71,0.46,31.8,4.118
0.6,0.74,0.43,31.6,4.118
0.59,0.73,0.47,31.6,4.163
0.69,0.63,0.44,31.6,4.163
0.61,0.78,0.28,31.8,4.196
0.63,0.63,0.37,31.6,4.202
0.76,0.65,0.3,31.8,4.202
0.67,0.61,0.39,31.6,4.202
0.7,0.74,0.47,31.6,4.235
0.75,0.54,0.47,31.6,4.242
0.73,0.66,0.46,31.8,4.242
0.79,0.79,0.53,31.6,4.242
0.76,0.88,0.71,31.8,4.242
0.64,0.81,0.64,31.6,4.235
0.69,0.92,1.2,31.8,4.235
0.55,0.96,1.31,31.8,4.235
0.25,0.83,1,31.6,4.202
0.03,0.79,0.63,31.6,4.235
-0.11,0.65,0.28,31.8,4.202
-0.18,0.25,0.5,31.6,4.196
-0.38,-0.06,0.19,31.6,4.118
-0.55,0.87,0.45,31.6,4.086
-0.69,1.05,0.63,31.8,4.086
-0.73,0.79,0.67,31.8,4.08
-0.64,0.75,0.62,31.6,4.049
-0.61,0.78,0.49,31.6,4.049
-0.64,0.78,0.41,31.6,4.049
-0.58,0.81,0.52,31.6,4.049
-0.52,0.79,0.54,31.8,4.086
-0.53,0.74,0.66,31.6,4.086
-0.61,0.85,0.64,31.8,4.118
-0.78,1.07,0.66,31.8,4.157
-0.7,1.11,0.49,31.6,4.163
-0.6,0.81,0.47,31.8,4.202
-0.59,0.63,0.38,31.6,4.202
-0.64,0.09,0.31,31.6,4.242
-0.63,-0.47,0.67,31.8,4.275
-0.04,1.31,0.03,31.6,4.275
0,1.97,0.11,31.6,4.282
-0.79,0.92,0.56,31.6,4.316
-0.76,1.26,0.65,31.6,4.316
-0.46,1.33,0.68,31.6,4.316
-0.12,0.96,0.71,31.8,4.322
-0.35,1.14,0.38,31.8,4.357
-0.36,0.72,0.29,31.6,4.357
-0.6,0.16,0.11,31.8,4.322
-0.85,0.05,0.49,31.6,4.316
-0.8,0.12,0.29,31.6,4.316
-0.64,1.51,0.46,31.8,4.316
-0.74,0.73,0.52,31.6,4.316
-0.61,0.62,0.57,31.8,4.316
-0.5,0.5,0.56,31.8,4.309
-0.56,1.48,1.05,31.8,4.275
-0.35,1.39,0.43,31.6,4.282
-0.71,1.09,0.88,31.6,4.275
-0.6,0.75,0.51,31.8,4.275
-0.6,0.48,0.22,31.8,4.242
-0.57,0.2,0.13,31.6,4.202
-0.5,-0.16,0.38,31.6,4.157
-0.35,-0.28,0.85,31.6,4.157
0.1,0.74,0.9,31.6,4.157
-0.32,1.99,1.07,31.8,4.118
-0.5,0.87,1,31.6,4.118
-0.45,0.86,0.83,31.8,4.118
-0.34,1,0.85,31.6,4.086
-0.23,0.91,0.79,31.8,4.086
-0.19,0.86,0.84,31.8,4.086
-0.18,0.91,0.79,31.8,4.086
-0.22,0.9,0.9,31.8,4.086
-0.1,0.82,0.96,32.2,4.018
-0.06,0.96,1.28,31.8,4.061
0,0.85,1.38,32,4.086
-0.12,0.67,1.05,32,4.118
-0.47,0.46,0.65,32,4.169
-0.61,0.1,0.6,31.6,4.067
-0.59,-0.13,0.41,32,4.125
-0.56,-0.1,0.9,32,4.118
-1.1,1.28,0.29,32,4.049
-0.99,0.65,0.66,32,3.897
-0.44,-0.41,-0.76,32,3.764
-0.54,1.59,-0.77,32,3.827
-0.54,1,-0.01,31.6,3.856
-0.55,0.89,0.53,31.8,3.874
-0.58,-0.12,0.49,31.6,3.903
-0.73,0.17,0.32,31.6,3.903
-0.9,0.55,0.46,31.8,3.903
-0.96,0.46,0.51,31.8,3.903
