File Exported by Q - (c) 2009 Affectiva Inc.,,,,
File Version: 1.01,,,,
Firmware Version: 1.81,,,,
UUID: AQL1113206T,,,,
Sampling Rate: 16,,,,
Start Time: 2020-02-27 14:01:27 Offset:-05,,,,
Z-axis,Y-axis,X-axis,Temperature Celsius,EDA(uS)
-0.09,1.01,0.25,31.8,2.303
-0.09,1.01,0.25,31.8,2.314
-0.09,1.01,0.25,31.8,2.314
-0.09,1.01,0.26,31.8,2.303
-0.09,1,0.25,31.8,2.303
-0.09,1.01,0.25,31.8,2.314
-0.09,1,0.25,31.8,2.303
-0.09,1.01,0.26,31.8,2.303
-0.09,1.01,0.26,31.8,2.303
-0.09,1.01,0.25,31.8,2.303
-0.09,1.01,0.26,31.8,2.303
-0.09,1.01,0.25,31.8,2.303
-0.09,1.01,0.25,31.8,2.314
-0.09,1,0.26,31.8,2.303
-0.09,1.01,0.25,31.8,2.303
-0.09,1,0.25,31.8,2.314
-0.09,1.01,0.25,31.8,2.314
-0.1,1.01,0.26,31.8,2.303
-0.1,1.01,0.25,31.8,2.303
-0.09,1.01,0.25,31.8,2.314
-0.09,1.01,0.25,31.8,2.303
-0.09,1.01,0.25,31.8,2.303
-0.09,1.01,0.25,31.8,2.303
-0.09,1.01,0.25,31.8,2.299
-0.09,1.01,0.25,31.8,2.299
-0.1,1.01,0.25,31.8,2.303
-0.09,1.01,0.25,31.8,2.299
-0.1,1.01,0.25,31.8,2.299
-0.09,1.01,0.26,31.8,2.299
-0.09,1,0.25,31.8,2.299
-0.1,1.01,0.25,31.8,2.303
-0.1,1.01,0.25,31.8,2.299
-0.09,1.01,0.24,31.8,2.299
-0.09,1,0.26,31.8,2.299
-0.09,1.01,0.25,31.8,2.289
-0.09,1.01,0.25,31.8,2.289
-0.09,1,0.25,31.8,2.299
-0.09,1.01,0.25,31.8,2.299
-0.09,1.01,0.26,31.8,2.289
-0.1,1.01,0.25,31.8,2.299
-0.09,1.01,0.26,31.8,2.289
-0.09,1.01,0.25,31.8,2.299
-0.09,1.01,0.25,31.8,2.289
-0.1,1.01,0.26,31.8,2.295
-0.09,1.01,0.26,31.8,2.295
-0.09,1,0.25,31.8,2.285
-0.09,1.01,0.26,31.8,2.295
-0.09,1.01,0.25,31.8,2.295
-0.09,1.01,0.26,31.8,2.285
-0.09,1.01,0.25,31.8,2.285
-0.1,1.01,0.25,31.8,2.285
-0.09,1.01,0.26,31.8,2.285
-0.09,1,0.26,31.8,2.285
-0.09,1.01,0.25,31.8,2.295
-0.09,1.01,0.25,31.8,2.285
-0.09,1,0.25,31.8,2.285
-0.09,1.01,0.26,31.8,2.285
-0.09,1.01,0.25,31.8,2.285
-0.09,1.01,0.25,31.8,2.295
-0.09,1.01,0.25,31.8,2.285
-0.09,1.01,0.25,31.8,2.285
-0.1,1.01,0.25,31.8,2.285
-0.09,1.01,0.25,31.8,2.285
-0.1,1.01,0.25,31.8,2.285
-0.09,1.01,0.25,31.8,2.285
-0.09,1.01,0.25,31.8,2.27
-0.09,1.01,0.25,31.8,2.28
-0.1,1.01,0.25,31.8,2.28
-0.09,1.01,0.25,31.8,2.28
-0.09,1.01,0.25,31.8,2.28
-0.1,1.01,0.25,31.8,2.27
-0.09,1,0.25,31.8,2.27
-0.09,1.01,0.25,31.8,2.28
-0.09,1,0.25,31.8,2.27
-0.09,1,0.24,31.8,2.27
-0.1,1,0.25,31.8,2.266
-0.09,1.01,0.25,31.8,2.27
-0.09,1,0.26,31.8,2.28
-0.09,1.01,0.25,31.8,2.266
-0.1,1.01,0.25,31.8,2.266
-0.1,1.01,0.25,31.8,2.276
-0.1,1.01,0.25,31.8,2.266
-0.09,1.01,0.25,31.8,2.276
-0.09,1.01,0.25,31.8,2.266
-0.09,1.01,0.25,31.8,2.266
-0.1,1.01,0.25,31.8,2.266
-0.09,1.01,0.24,31.8,2.266
-0.09,1.01,0.25,31.8,2.266
-0.09,1,0.26,31.8,2.266
-0.1,1.01,0.25,31.8,2.266
-0.09,1.01,0.24,31.8,2.266
-0.09,1,0.25,31.8,2.266
-0.09,1.01,0.25,31.8,2.276
-0.09,1.01,0.25,31.8,2.266
-0.1,1.01,0.25,31.8,2.266
-0.09,1.01,0.25,31.8,2.266
-0.09,1.01,0.25,31.8,2.276
-0.09,1.01,0.26,31.8,2.266
-0.09,1,0.25,31.8,2.266
-0.09,1.01,0.25,31.8,2.266
-0.1,1,0.25,31.8,2.276
-0.09,1,0.25,31.8,2.276
-0.1,1.01,0.25,31.8,2.266
-0.09,1.01,0.25,31.8,2.276
-0.09,1.01,0.26,31.8,2.266
-0.09,1.01,0.26,31.8,2.276
-0.09,1.01,0.25,31.8,2.262
-0.09,1.01,0.25,31.8,2.262
-0.09,1.01,0.26,31.8,2.262
-0.09,1,0.25,31.8,2.266
-0.09,1.01,0.25,31.8,2.262
-0.09,1.01,0.26,31.8,2.266
-0.09,1.01,0.25,31.8,2.266
-0.09,1,0.25,31.8,2.266
-0.1,1.01,0.26,31.8,2.257
-0.09,1.01,0.25,31.8,2.262
-0.09,1,0.25,31.8,2.247
-0.09,1.01,0.26,31.8,2.257
-0.09,1.01,0.25,31.8,2.247
-0.09,1.01,0.25,31.8,2.257
-0.09,1.01,0.25,31.8,2.247
-0.09,1.01,0.25,31.8,2.247
-0.09,1,0.25,31.8,2.257
-0.09,1.01,0.25,31.8,2.247
-0.1,1,0.25,31.8,2.247
-0.09,1.01,0.24,31.8,2.247
-0.09,1.01,0.25,31.8,2.257
-0.09,1.01,0.25,31.8,2.247
-0.1,1.01,0.25,31.8,2.247
-0.1,1.01,0.25,31.8,2.247
-0.09,1.01,0.25,31.8,2.257
-0.09,1.01,0.25,31.8,2.247
-0.1,1.01,0.25,31.8,2.247
-0.1,1,0.25,31.8,2.257
-0.09,1.01,0.25,31.8,2.243
-0.09,1.01,0.25,31.8,2.257
-0.1,1,0.25,31.8,2.247
-0.1,1.01,0.24,31.8,2.247
-0.1,1,0.25,31.8,2.233
-0.09,1.01,0.25,31.8,2.247
-0.09,1,0.25,31.8,2.247
-0.09,1.01,0.25,31.8,2.257
-0.09,1.01,0.25,31.8,2.247
-0.09,1.01,0.25,31.8,2.243
-0.09,1.01,0.26,31.8,2.243
-0.09,1.01,0.25,31.8,2.243
-0.09,1.01,0.25,31.8,2.247
-0.09,1.01,0.26,31.8,2.243
-0.1,1.01,0.25,31.8,2.243
-0.09,1.01,0.26,31.8,2.243
-0.1,1.01,0.25,31.8,2.239
-0.09,1.01,0.25,31.8,2.243
-0.1,1.01,0.25,31.8,2.243
-0.09,1.01,0.25,31.8,2.239
-0.09,1.01,0.25,31.8,2.239
-0.09,1.01,0.26,31.8,2.239
-0.1,1.01,0.25,31.8,2.229
-0.09,1.01,0.26,31.8,2.229
-0.09,1.01,0.26,31.8,2.243
-0.09,1.01,0.25,31.8,2.229
-0.1,1.01,0.26,31.8,2.239
-0.09,1.01,0.26,31.8,2.229
-0.09,1.01,0.26,31.8,2.229
-0.1,1.01,0.25,31.8,2.229
-0.1,1.01,0.25,31.8,2.229
-0.1,1,0.26,31.8,2.229
-0.09,1.01,0.26,31.8,2.229
-0.09,1,0.26,31.8,2.239
-0.09,1.01,0.25,31.8,2.229
-0.1,1,0.25,31.8,2.239
-0.09,1.01,0.25,31.8,2.229
-0.09,1,0.25,31.8,2.229
-0.09,1.01,0.25,31.8,2.229
-0.08,1.04,0.26,31.8,2.229
-0.08,1.01,0.24,31.8,2.229
-0.08,1.01,0.23,31.8,2.229
-0.08,1.01,0.24,31.8,2.229
-0.08,1.01,0.23,31.8,2.229
-0.09,1,0.22,31.8,2.229
-0.08,1,0.22,31.8,2.229
-0.08,1.02,0.21,31.8,2.229
-0.09,1,0.21,31.8,2.229
-0.09,1.01,0.22,31.8,2.239
-0.09,1.01,0.22,31.8,2.229
-0.09,1.01,0.22,31.8,2.229
-0.08,1,0.22,31.8,2.229
-0.09,1.01,0.22,31.8,2.229
-0.09,1.01,0.22,31.8,2.229
-0.08,1.02,0.22,31.8,2.239
-0.09,1.01,0.23,31.8,2.229
-0.08,1.02,0.22,31.8,2.229
-0.09,1.01,0.22,31.8,2.229
-0.09,1,0.22,31.8,2.239
-0.09,1,0.23,31.8,2.239
-0.09,1.01,0.22,31.8,2.229
-0.09,1.01,0.22,31.8,2.239
-0.09,1.01,0.23,31.8,2.229
-0.09,1.01,0.23,31.8,2.229
-0.09,1.01,0.23,31.8,2.229
-0.09,1.01,0.22,31.8,2.229
-0.09,1.01,0.23,31.8,2.229
-0.09,1.01,0.22,31.8,2.229
-0.09,1.01,0.22,31.8,2.229
-0.1,1.01,0.23,31.8,2.229
-0.09,1.01,0.22,31.8,2.229
-0.08,1.01,0.23,31.8,2.229
-0.09,1.01,0.23,31.8,2.229
-0.09,1.01,0.23,31.8,2.239
-0.09,1.01,0.22,31.8,2.239
-0.09,1.01,0.23,31.8,2.229
-0.09,1,0.23,31.8,2.229
-0.09,1.01,0.23,31.8,2.229
-0.09,1.01,0.23,31.8,2.229
-0.09,1.01,0.23,31.8,2.229
-0.09,1,0.23,31.8,2.225
-0.09,1.01,0.24,31.8,2.215
-0.09,1.01,0.23,31.8,2.215
-0.09,1.01,0.23,31.8,2.225
-0.09,1.01,0.23,31.8,2.229
-0.09,1.01,0.23,31.8,2.215
-0.09,1.01,0.23,31.8,2.215
-0.09,1,0.24,31.8,2.215
-0.09,1.01,0.23,31.8,2.225
-0.09,1.01,0.24,31.8,2.225
-0.09,1.01,0.23,31.8,2.215
-0.09,1.01,0.23,31.8,2.215
-0.09,1.01,0.23,31.8,2.215
-0.09,1.02,0.24,31.8,2.215
-0.09,1.02,0.24,31.8,2.215
-0.08,1,0.24,31.8,2.215
-0.08,1,0.23,31.8,2.215
-0.09,1.01,0.24,31.8,2.225
-0.09,1.01,0.24,31.8,2.225
-0.09,1,0.23,31.8,2.215
-0.09,1.02,0.24,31.8,2.215
-0.09,1,0.22,31.8,2.225
-0.09,1.01,0.24,31.8,2.211
-0.1,1.01,0.23,31.8,2.215
-0.09,1.01,0.24,31.8,2.211
-0.09,1.01,0.23,31.8,2.22
-0.08,1,0.23,31.8,2.211
-0.09,1,0.24,31.8,2.22
-0.09,1.01,0.24,31.8,2.22
-0.09,1.01,0.24,31.8,2.211
-0.09,1.01,0.24,31.8,2.211
-0.09,1.01,0.24,31.8,2.22
-0.09,1.01,0.24,31.8,2.211
-0.08,1,0.24,31.8,2.211
-0.09,1.01,0.24,31.8,2.211
-0.1,1.01,0.23,31.8,2.211
-0.09,1,0.24,31.8,2.211
-0.08,1,0.24,31.8,2.22
-0.09,1.01,0.24,31.8,2.197
-0.08,1,0.23,31.8,2.211
-0.08,1.01,0.24,31.8,2.22
-0.09,1.01,0.22,31.8,2.211
-0.09,1.01,0.24,31.8,2.211
-0.09,1.01,0.23,31.8,2.211
-0.08,1,0.23,31.8,2.197
-0.08,1.01,0.23,31.8,2.22
-0.09,1.01,0.23,31.8,2.211
-0.08,1.01,0.23,31.8,2.211
-0.08,1.01,0.23,31.8,2.197
-0.09,1.01,0.23,31.8,2.211
-0.1,1.01,0.23,31.8,2.197
-0.08,1.01,0.23,31.8,2.216
-0.08,1.01,0.23,31.8,2.197
-0.09,1.01,0.22,31.8,2.197
-0.1,1.01,0.23,31.8,2.206
-0.08,1.01,0.23,31.8,2.211
-0.08,1.01,0.23,31.8,2.22
-0.08,1.01,0.23,31.8,2.197
-0.09,1.01,0.22,31.8,2.211
-0.09,1.01,0.23,31.8,2.193
-0.08,1,0.23,31.8,2.211
-0.08,1.01,0.23,31.8,2.206
-0.09,1,0.22,31.8,2.197
-0.08,1.01,0.23,31.8,2.193
-0.09,1.01,0.23,31.8,2.211
-0.08,1.01,0.23,31.8,2.206
-0.09,1.01,0.22,31.8,2.197
-0.08,1.01,0.23,31.8,2.197
-0.09,1.01,0.23,31.8,2.193
-0.09,1,0.23,31.8,2.206
-0.08,1.01,0.23,31.8,2.211
-0.09,1.01,0.22,31.8,2.206
-0.08,1.01,0.23,31.8,2.206
-0.08,1.01,0.23,31.8,2.197
-0.09,1,0.23,31.8,2.197
-0.08,1.01,0.24,31.8,2.197
-0.09,1.01,0.23,31.8,2.206
-0.08,1.01,0.23,31.8,2.202
-0.08,1.01,0.23,31.8,2.193
-0.09,1.01,0.23,31.8,2.206
-0.09,1.01,0.23,31.8,2.197
-0.09,1.01,0.23,31.8,2.202
-0.08,1.01,0.23,31.8,2.202
-0.09,1.01,0.23,31.8,2.202
-0.09,1.01,0.23,31.8,2.193
-0.09,1.01,0.24,31.8,2.193
-0.09,1.01,0.24,31.8,2.193
-0.09,1.01,0.24,31.8,2.193
-0.08,1.01,0.24,31.8,2.193
-0.09,1.01,0.23,31.8,2.193
-0.09,1.01,0.24,31.8,2.206
-0.09,1.01,0.24,31.8,2.197
-0.08,1,0.23,31.8,2.193
-0.08,1,0.25,31.8,2.193
-0.09,1.01,0.24,31.8,2.193
-0.09,1.01,0.24,31.8,2.193
-0.09,1.01,0.23,31.8,2.193
-0.08,1.01,0.24,31.8,2.193
-0.09,1.01,0.24,31.8,2.193
-0.09,1.01,0.24,31.8,2.193
-0.08,1.01,0.23,31.8,2.202
-0.09,1.01,0.23,31.8,2.202
-0.09,1.01,0.23,31.8,2.193
-0.08,1.01,0.23,31.8,2.202
-0.09,1.01,0.24,31.8,2.193
-0.08,1,0.23,31.8,2.202
-0.08,1.01,0.23,31.8,2.193
-0.09,1.01,0.24,31.8,2.193
-0.09,1.01,0.23,31.8,2.188
-0.08,1.01,0.23,31.8,2.175
-0.08,1.01,0.24,31.8,2.184
-0.09,1.01,0.23,31.8,2.175
-0.08,1.01,0.23,31.8,2.188
-0.09,1.01,0.23,31.8,2.184
-0.09,1,0.23,31.8,2.175
-0.09,1.01,0.24,31.8,2.175
-0.09,1,0.23,31.8,2.175
-0.09,1.01,0.23,31.8,2.175
-0.09,1.01,0.23,31.8,2.175
-0.09,1.01,0.24,31.8,2.175
-0.08,1.01,0.22,31.8,2.175
-0.08,1.01,0.23,31.8,2.175
-0.09,1.01,0.23,31.8,2.175
-0.09,1.01,0.23,31.8,2.184
-0.09,1.01,0.23,31.8,2.175
-0.09,1.01,0.24,31.8,2.175
-0.09,1.01,0.23,31.8,2.175
-0.09,1,0.24,31.8,2.175
-0.09,1,0.23,31.8,2.175
-0.09,1.01,0.24,31.8,2.175
-0.08,1.01,0.23,31.8,2.175
-0.08,1.01,0.24,31.8,2.175
-0.09,1.01,0.23,31.8,2.184
-0.08,1.01,0.24,31.8,2.184
-0.08,1.01,0.24,31.8,2.175
-0.08,1.01,0.24,31.8,2.175
-0.09,1.01,0.23,31.8,2.175
-0.08,1.01,0.23,31.8,2.175
-0.09,1.01,0.24,31.8,2.175
-0.09,1.01,0.24,31.8,2.175
-0.09,1.01,0.23,31.8,2.175
-0.09,1.01,0.23,31.8,2.175
-0.09,1.01,0.23,31.8,2.161
-0.08,1.01,0.23,31.8,2.175
-0.09,1.01,0.24,31.8,2.175
-0.08,1.01,0.23,31.8,2.184
-0.08,1.01,0.23,31.8,2.184
-0.09,1.01,0.23,31.8,2.175
-0.09,1.01,0.23,31.8,2.184
-0.08,1,0.24,31.8,2.175
-0.09,1.01,0.23,31.8,2.175
-0.08,1,0.23,31.8,2.184
-0.09,1.01,0.23,31.8,2.175
-0.09,1.01,0.23,31.8,2.161
-0.08,1.01,0.24,31.8,2.175
-0.09,1,0.24,31.8,2.175
-0.09,1.01,0.23,31.8,2.161
-0.09,1,0.24,31.8,2.184
-0.09,1.01,0.23,31.8,2.161
-0.09,1.01,0.23,31.8,2.17
-0.09,1.01,0.23,31.8,2.17
-0.09,1.01,0.23,31.8,2.17
-0.08,1.01,0.23,31.8,2.161
-0.09,1.01,0.24,31.8,2.161
-0.09,1.01,0.23,31.8,2.17
-0.09,1.01,0.23,31.8,2.161
-0.08,1.01,0.23,31.8,2.161
-0.08,1.01,0.23,31.8,2.161
-0.09,1,0.24,31.8,2.161
-0.08,1.01,0.24,31.8,2.161
-0.08,1.01,0.24,31.8,2.161
-0.08,1,0.24,31.8,2.161
-0.08,1.01,0.24,31.8,2.17
-0.09,1.01,0.24,31.8,2.17
-0.09,1.01,0.23,31.8,2.161
-0.09,1.02,0.24,31.8,2.17
-0.08,1.01,0.24,32,2.17
-0.08,1,0.24,31.8,2.161
-0.09,1.01,0.24,31.8,2.161
-0.08,1.01,0.24,31.8,2.166
-0.09,1.01,0.24,31.8,2.161
-0.08,1.01,0.23,31.8,2.166
-0.08,1.01,0.23,31.8,2.17
-0.09,1.01,0.23,31.8,2.157
-0.08,1.01,0.24,31.8,2.17
-0.09,1.01,0.23,31.8,2.157
-0.09,1,0.24,31.8,2.157
-0.09,1.01,0.23,31.8,2.161
-0.09,1.01,0.23,31.8,2.161
-0.08,1.01,0.24,31.8,2.157
-0.09,1.01,0.24,31.8,2.157
-0.08,1.01,0.23,31.8,2.157
-0.08,1.01,0.23,31.8,2.157
-0.09,1.01,0.23,31.8,2.157
-0.09,1.01,0.24,31.8,2.157
-0.08,1.01,0.23,31.8,2.157
-0.09,1.01,0.24,31.8,2.157
-0.09,1.01,0.23,31.8,2.144
-0.08,1.01,0.23,31.8,2.153
-0.09,1.01,0.24,31.8,2.157
-0.08,1.01,0.23,31.8,2.157
-0.08,1.01,0.24,31.8,2.144
-0.09,1.01,0.24,31.8,2.144
-0.08,1.01,0.23,31.8,2.144
-0.08,1.01,0.24,31.8,2.153
-0.08,1.01,0.24,31.8,2.153
-0.09,1.01,0.23,31.8,2.144
-0.08,1.01,0.23,31.8,2.153
-0.08,1.01,0.24,31.8,2.153
-0.09,1.01,0.23,31.8,2.144
-0.09,1.01,0.24,31.8,2.144
-0.09,1.01,0.23,31.8,2.144
-0.08,1.01,0.24,31.8,2.144
-0.08,1.01,0.24,31.8,2.139
-0.09,1.01,0.23,31.8,2.153
-0.08,1,0.24,31.8,2.139
-0.08,1,0.24,31.8,2.144
-0.09,1.01,0.23,31.8,2.148
-0.09,1.01,0.24,31.8,2.148
-0.08,1.01,0.24,31.8,2.139
-0.08,1.01,0.24,31.8,2.139
-0.08,1.01,0.23,31.8,2.153
-0.09,1.01,0.24,31.8,2.144
-0.09,1.01,0.23,31.8,2.144
-0.08,1.01,0.24,31.8,2.139
-0.09,1.01,0.23,31.8,2.139
-0.09,1.01,0.24,31.8,2.148
-0.09,1,0.23,31.8,2.139
-0.08,1.01,0.24,31.8,2.148
-0.08,1.01,0.23,31.8,2.139
-0.09,1.01,0.23,31.8,2.139
-0.09,1.01,0.23,31.8,2.139
-0.09,1,0.24,31.8,2.148
-0.08,1.01,0.23,31.8,2.139
-0.09,1.01,0.23,31.8,2.148
-0.09,1.01,0.24,31.8,2.139
-0.08,1.01,0.24,31.8,2.139
-0.08,1.01,0.23,31.8,2.139
-0.09,1.01,0.23,31.8,2.135
-0.08,1.01,0.24,31.8,2.126
-0.09,1,0.23,31.8,2.126
-0.08,1.01,0.23,31.8,2.135
-0.09,1.01,0.23,31.8,2.126
-0.08,1.01,0.23,31.8,2.122
-0.09,1.01,0.24,31.8,2.122
-0.08,1.01,0.23,31.8,2.135
-0.09,1.01,0.23,31.8,2.135
-0.09,1.01,0.23,31.8,2.122
-0.09,1.01,0.23,31.8,2.126
-0.08,1.01,0.23,31.8,2.126
-0.09,1.01,0.23,31.8,2.122
-0.08,1.01,0.24,31.8,2.122
-0.09,1.01,0.23,31.8,2.126
-0.08,1.01,0.23,31.8,2.122
-0.09,1.01,0.23,31.8,2.122
-0.09,1.01,0.24,31.8,2.122
-0.09,1.01,0.24,31.8,2.122
-0.09,1.01,0.24,31.8,2.122
-0.09,1.01,0.24,31.8,2.126
-0.09,1.01,0.23,31.8,2.122
-0.08,1.01,0.24,31.8,2.122
-0.08,1.01,0.24,31.8,2.122
-0.08,1.01,0.23,31.8,2.122
-0.08,1.01,0.24,31.8,2.122
-0.09,1,0.24,31.8,2.122
-0.08,1.01,0.23,31.8,2.131
-0.09,1,0.23,32,2.131
-0.08,1.01,0.23,31.8,2.122
-0.09,1.01,0.24,31.8,2.122
-0.08,1.01,0.24,31.8,2.122
-0.09,1.01,0.24,31.8,2.122
-0.09,1.01,0.25,31.8,2.122
-0.09,1.01,0.23,31.8,2.122
-0.09,1.01,0.24,31.8,2.126
-0.08,1.01,0.24,31.8,2.122
-0.09,1,0.24,32,2.122
-0.09,1.01,0.24,31.8,2.122
-0.08,1,0.23,31.8,2.126
-0.08,1.01,0.23,31.8,2.135
-0.09,1.01,0.24,31.8,2.122
-0.08,1,0.24,31.8,2.148
-0.09,1.01,0.23,31.8,2.135
-0.08,1.01,0.23,31.8,2.148
-0.09,1.01,0.23,31.8,2.139
-0.09,1.01,0.24,31.8,2.135
-0.08,1.01,0.24,31.8,2.135
-0.09,1.01,0.24,31.8,2.139
-0.09,1,0.24,31.8,2.135
-0.08,1.01,0.24,31.8,2.126
-0.09,1.01,0.23,31.8,2.126
-0.09,1.01,0.24,31.8,2.126
-0.08,1.01,0.24,31.8,2.139
-0.08,1.01,0.24,31.8,2.139
-0.08,1.01,0.24,31.8,2.148
-0.09,1,0.24,31.8,2.122
-0.09,1.01,0.24,31.8,2.126
-0.09,1.01,0.23,31.8,2.122
-0.08,1.01,0.23,31.8,2.126
-0.08,1.01,0.24,31.8,2.122
-0.08,1.01,0.24,31.8,2.131
-0.09,1.01,0.23,31.8,2.131
-0.09,1.01,0.24,31.8,2.122
-0.09,1.01,0.23,31.8,2.122
-0.09,1.01,0.24,31.8,2.122
-0.09,1.01,0.23,31.8,2.122
-0.09,1.01,0.24,31.8,2.122
-0.09,1,0.24,31.8,2.122
-0.09,1.02,0.25,32.2,2.135
-0.17,1.12,0.3,32.2,2.122
0.04,1.5,0.03,32.2,2.122
0.03,1.41,0.66,32.2,2.122
0.1,1.22,0.76,32.2,2.122
0.15,0.81,0.78,32.2,2.122
0.34,0.5,0.5,32.2,2.122
0.61,0.59,0.32,32.2,2.122
0.64,0.67,0.37,32.2,2.122
0.56,0.44,0.6,32,2.122
0.61,0.41,0.41,31.8,2.109
0.67,0.48,0.59,31.8,2.118
0.64,0.48,0.56,31.8,2.118
0.73,0.51,0.54,31.8,2.109
0.74,0.63,0.44,31.8,2.118
0.73,0.59,0.45,31.8,2.109
0.71,0.52,0.48,31.8,2.118
0.73,0.61,0.41,31.8,2.118
0.69,0.61,0.56,31.8,2.118
0.7,0.5,0.39,31.8,2.122
0.75,0.74,0.44,31.8,2.131
0.67,0.61,0.47,31.8,2.131
0.68,0.73,0.45,31.8,2.131
0.67,0.59,0.38,31.8,2.118
0.65,0.65,0.42,31.8,2.118
0.63,0.72,0.46,32,2.118
0.7,0.7,0.43,32,2.118
0.62,0.67,0.56,31.8,2.109
0.58,0.62,0.44,32,2.118
0.61,0.67,0.49,32,2.118
0.61,0.61,0.48,32,2.118
0.57,0.68,0.34,31.8,2.109
0.78,0.79,0.24,31.8,2.118
0.55,0.76,0.27,31.8,2.118
0.54,0.6,0.4,32,2.118
0.57,0.81,0.32,31.8,2.109
0.5,0.77,0.4,31.8,2.109
0.41,0.86,0.48,31.8,2.118
0.33,0.88,0.58,31.8,2.118
0.23,0.89,0.65,31.8,2.109
0.17,0.92,0.61,31.8,2.109
0.04,1.04,0.53,32,2.118
0.04,0.86,0.6,31.8,2.118
-0.05,1.01,0.55,31.8,2.109
-0.06,0.83,0.62,31.8,2.118
-0.11,0.89,0.36,32,2.109
-0.13,0.99,0.42,31.8,2.131
-0.09,1.01,0.42,31.8,2.131
-0.09,0.99,0.43,31.8,2.122
-0.09,0.99,0.43,31.8,2.122
-0.09,0.99,0.42,31.8,2.122
-0.09,0.99,0.44,31.8,2.122
-0.09,0.99,0.44,32,2.131
-0.09,0.99,0.44,31.8,2.131
-0.1,0.99,0.44,31.8,2.131
-0.09,0.99,0.43,31.8,2.131
-0.09,0.98,0.43,32,2.131
-0.09,0.99,0.44,32,2.131
-0.09,1,0.43,31.8,2.131
-0.1,0.99,0.43,31.8,2.122
-0.09,0.99,0.43,32,2.122
-0.09,0.99,0.44,31.8,2.126
-0.09,0.99,0.44,32,2.131
-0.1,0.99,0.42,32,2.131
-0.09,0.99,0.43,31.8,2.126
-0.09,0.99,0.43,31.8,2.126
-0.08,0.99,0.43,32,2.131
-0.1,0.99,0.44,32,2.122
-0.09,0.99,0.43,31.8,2.135
-0.1,0.99,0.44,31.8,2.122
-0.1,0.99,0.44,31.8,2.131
-0.1,0.99,0.45,31.8,2.131
-0.09,0.99,0.44,32,2.122
-0.08,0.99,0.43,31.8,2.126
-0.09,0.99,0.44,31.8,2.131
-0.09,0.99,0.43,31.8,2.131
-0.09,0.99,0.44,32,2.131
-0.09,0.99,0.44,31.8,2.122
-0.08,0.99,0.43,31.8,2.122
-0.1,1,0.45,31.8,2.122
-0.08,0.99,0.43,31.8,2.122
-0.09,0.99,0.44,31.8,2.131
-0.09,1,0.44,32,2.131
-0.11,0.99,0.44,32,2.131
-0.1,0.99,0.44,32,2.131
-0.09,0.99,0.43,31.8,2.131
-0.09,1,0.44,31.8,2.122
-0.09,0.99,0.43,32,2.131
-0.09,0.99,0.44,31.8,2.122
-0.09,0.99,0.42,31.8,2.122
-0.09,0.99,0.43,32,2.131
-0.11,0.99,0.43,31.8,2.122
-0.11,0.99,0.45,31.8,2.131
-0.09,0.99,0.44,31.8,2.131
-0.08,0.99,0.43,31.8,2.122
-0.09,0.98,0.43,31.8,2.122
-0.09,0.99,0.43,32,2.122
-0.09,0.99,0.44,32,2.122
-0.1,0.98,0.44,32,2.118
-0.1,0.99,0.44,31.8,2.122
-0.1,1,0.45,32,2.131
-0.08,0.99,0.42,32,2.109
-0.09,0.99,0.42,31.8,2.122
-0.08,0.99,0.43,32,2.118
-0.1,0.99,0.44,31.8,2.118
-0.1,1,0.43,31.8,2.109
-0.1,0.98,0.44,32,2.118
-0.09,0.99,0.45,31.8,2.118
-0.08,0.99,0.43,32,2.122
-0.09,0.99,0.43,32,2.118
-0.08,0.99,0.43,32,2.122
-0.1,0.99,0.43,32,2.118
-0.1,0.99,0.43,32,2.109
-0.09,0.99,0.45,32,2.109
-0.09,0.99,0.44,31.8,2.109
-0.09,0.99,0.43,32,2.118
-0.09,0.99,0.43,31.8,2.109
-0.09,0.99,0.43,32,2.109
-0.09,0.99,0.44,32,2.118
-0.09,0.99,0.44,31.8,2.118
-0.09,0.99,0.43,31.8,2.109
-0.09,0.99,0.44,32,2.113
-0.09,0.99,0.43,31.8,2.118
-0.09,0.99,0.44,32,2.105
-0.09,0.99,0.43,32,2.109
-0.09,0.99,0.43,31.8,2.105
-0.09,0.99,0.44,31.8,2.113
-0.09,0.99,0.44,32,2.113
-0.09,0.99,0.44,32,2.113
-0.09,0.99,0.44,32,2.105
-0.09,0.99,0.44,31.8,2.105
-0.09,0.99,0.44,32,2.1
-0.09,0.99,0.43,32,2.105
-0.09,0.99,0.44,32,2.113
-0.09,0.99,0.43,32,2.105
-0.09,0.99,0.44,32,2.105
-0.09,0.99,0.43,32,2.1
-0.09,0.99,0.44,31.8,2.1
-0.1,0.99,0.44,32,2.113
-0.09,0.99,0.44,32,2.092
-0.09,0.99,0.44,31.8,2.105
-0.1,0.99,0.44,31.8,2.092
-0.1,0.99,0.44,32,2.105
-0.09,0.99,0.44,32,2.092
-0.09,0.99,0.43,31.8,2.113
-0.1,0.99,0.44,31.8,2.105
-0.09,0.99,0.44,32,2.105
-0.1,0.99,0.44,32,2.113
-0.09,0.99,0.44,32,2.105
-0.09,0.99,0.44,32,2.109
-0.09,0.99,0.43,32,2.118
-0.09,0.99,0.44,32,2.109
-0.1,0.99,0.43,32,2.109
-0.09,0.99,0.44,31.8,2.131
-0.09,0.99,0.44,32,2.122
